,price,size_in_sqf,number_of_bath,number_of_bed,full_location,location_area,purpose_of_listing,type_of_listing,completion_status
9618,2300000.0,650.0,2,2,"Block E, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9619,3200000.0,750.0,2,2,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9620,11399999.999999998,1516.0,3,3,"Sector 13, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9621,7500000.0,1310.0,3,3,"Block E, Arambag Residential Area, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9622,7500000.0,1310.0,3,3,"Block E, Arambag Residential Area, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9623,7500000.0,1310.0,3,3,"Block E, Arambag Residential Area, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9624,7500000.0,1310.0,3,3,"Block E, Arambag Residential Area, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9625,7500000.0,1310.0,3,3,"Block E, Arambag Residential Area, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9626,4700000.0,1200.0,2,3,"Ashkona, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9627,8500000.0,1350.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9628,7200000.0,1310.0,3,3,"Block E, Arambag Residential Area, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9629,5000000.0,1050.0,3,2,"Block E, Arambag Residential Area, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9630,5000000.0,1100.0,3,3,"Block E, Arambag Residential Area, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9631,8000000.0,1410.0,4,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9632,5000000.0,950.0,2,2,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9633,9240000.0,1680.0,4,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9634,3000000.0,1000.0,2,2,"Jurain, Shyampur, Dhaka",Shyampur,For Sale,Apartment,Ready
9635,6200000.0,1200.0,2,3,"Block D, Section 6, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9636,10500000.0,1600.0,4,3,"Sector 12, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9637,9500000.0,1900.0,5,4,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9638,4500000.0,900.0,2,2,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9639,9000000.0,1600.0,4,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9640,5000000.0,1160.0,2,3,"Agargaon, Dhaka",Agargaon,For Sale,Apartment,Ready
9641,5500000.0,850.0,2,2,"Sector 12, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9642,4500000.0,750.0,2,2,"Sector 12, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9643,6500000.0,1380.0,4,4,"Jamtola, Kawlar, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9644,3700000.0,1000.0,2,2,"Madhya Ajampur, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9645,3700000.0,1000.0,2,2,"Madhya Ajampur, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9646,3700000.0,1000.0,2,2,"Madhya Ajampur, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9647,3700000.0,1000.0,2,2,"Madhya Ajampur, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9648,12000000.0,1750.0,3,3,"Sector 11, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9649,57000000.0,5540.0,7,5,"Nikunja 1, Nikunja, Dhaka",Nikunja,For Sale,Duplex,Ready
9650,5474000.0,1150.0,3,3,"Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9651,6000000.0,800.0,2,2,"Block I, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
9652,9000000.0,1550.0,3,3,"Block H, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
9653,2000000.0,650.0,2,2,"Block C, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9654,2200000.0,650.0,2,2,"Block C, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9655,7230000.0,1205.0,3,3,"Block B, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9656,8000000.0,1330.0,3,3,"Block B, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9657,5480000.0,1096.0,3,3,"South Chalabon, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9658,11200000.000000002,1550.0,3,3,"Sector 11, Uttara, Dhaka",Uttara,For Sale,Apartment,Under Construction
9659,8200000.0,1400.0,3,3,"Block B, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9660,12000000.0,1517.0,4,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9661,8000000.0,1515.0,4,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9662,8000000.0,1515.0,4,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9663,11500000.0,1900.0,4,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9664,14000000.0,1565.0,3,3,"Block C, Niketan, Dhaka",Niketan,For Sale,Apartment,Ready
9665,10300000.0,1250.0,3,3,"Block E, Niketan, Dhaka",Niketan,For Sale,Apartment,Ready
9666,6500000.0,1180.0,3,3,"Block J, Pallabi Extension, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9667,6500000.0,1100.0,3,3,"Block J, Pallabi Extension, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9668,3800000.0,775.0,2,2,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9669,3500000.0,850.0,2,2,"Rupnagar R/A, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9670,4000000.0,750.0,2,2,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Ready
9671,3400000.0,850.0,2,2,"West Agargaon, Agargaon, Dhaka",Agargaon,For Sale,Apartment,Ready
9672,5800000.0,1450.0,4,4,"Block C, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9673,2700000.0,720.0,2,2,"Block C, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9674,2400000.0,650.0,2,2,"Block D, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9675,2400000.0,650.0,2,2,"Block D, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9676,7000000.0,1280.0,3,3,"Eastern Pallabi, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9677,3500000.0,850.0,2,2,"Eastern Pallabi, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9678,3978000.0,765.0,2,2,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Under Construction
9679,1600000.0,400.0,1,2,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Ready
9680,6000000.0,1005.0,2,3,"Dhanmondi, Dhaka",Dhanmondi,For Sale,Apartment,Ready
9681,3700000.0,1000.0,2,3,"Faydabad, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9682,40000000.0,3000.0,3,3,"Gulshan 2, Gulshan, Dhaka",Gulshan,For Sale,Apartment,Ready
9683,7200000.0,1340.0,3,3,"Sector 11, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9684,6959999.999999999,1450.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9685,6959999.999999999,1450.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9686,7650000.0,1700.0,4,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9687,7650000.0,1700.0,4,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9688,8800000.0,1600.0,2,2,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Under Construction
9689,8800000.0,1600.0,2,2,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Under Construction
9690,8076000.000000001,1553.0,4,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Under Construction
9691,11000000.0,1650.0,5,3,"Sector 9, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9692,2200000.0,650.0,2,2,"Block D, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9693,5500000.0,1150.0,2,3,"West Mollartek, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9694,2400000.0,650.0,2,2,"Block D, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9695,2300000.0,650.0,2,2,"Block E, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9696,5200000.0,1300.0,4,4,"Block E, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9697,2500000.0,650.0,2,2,"Block E, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9698,7500000.0,1400.0,3,3,"Block B, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9699,7200000.0,1340.0,3,3,"Block B, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9700,7200000.0,1340.0,3,3,"Block B, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9701,7200000.0,1340.0,3,3,"Block B, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9702,8140000.000000001,1400.0,3,3,"Block B, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9703,5000000.0,950.0,2,2,"Kathalbagan, Dhaka",Kathalbagan,For Sale,Apartment,Ready
9704,6500000.0,1150.0,3,3,"Ibrahimpur, Dhaka",Ibrahimpur,For Sale,Apartment,Ready
9705,6000000.0,1150.0,3,3,"Ibrahimpur, Dhaka",Ibrahimpur,For Sale,Apartment,Ready
9706,9500000.0,1730.0,4,4,"Block D, Section 6, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9707,6500000.0,1575.0,3,3,"Block B, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9708,6500000.0,1575.0,3,3,"Block B, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9709,16000000.0,1725.0,4,3,"Block I, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
9710,7895000.0,1316.0,4,4,"Block C, Section 6, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9711,12000000.0,1900.0,5,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9712,12000000.0,1900.0,5,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9713,6000000.0,1150.0,3,3,"Block F, Eastern Housing, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9714,22700000.0,1750.0,3,3,"Banani, Dhaka",Banani,For Sale,Apartment,Ready
9715,11500000.0,1250.0,3,3,"Shiddheswari, Dhaka",Shiddheswari,For Sale,Apartment,Under Construction
9716,11500000.0,1250.0,3,3,"Shiddheswari, Dhaka",Shiddheswari,For Sale,Apartment,Under Construction
9717,11500000.0,1250.0,3,3,"Shiddheswari, Dhaka",Shiddheswari,For Sale,Apartment,Under Construction
9718,10000000.0,1170.0,3,3,"Shiddheswari, Dhaka",Shiddheswari,For Sale,Apartment,Under Construction
9719,10000000.0,1170.0,2,2,"Shiddheswari, Dhaka",Shiddheswari,For Sale,Apartment,Ready
9720,30000000.0,1680.0,3,3,"Sector 4, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9721,9300000.0,1700.0,2,2,"Ali And Nur Real Estate, Mohammadpur, Dhaka",Mohammadpur,For Sale,Apartment,Ready
9722,11000000.0,2450.0,5,5,"Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9723,14600000.0,1375.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9724,10500000.0,1207.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9725,6000000.0,1300.0,3,3,"Nadda, Dhaka",Nadda,For Sale,Apartment,Under Construction
9726,6500000.0,1450.0,3,3,"Block J, Pallabi Extension, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9727,6800000.0,1450.0,3,3,"Block J, Pallabi Extension, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9728,12800000.0,1495.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9729,15700000.0,1495.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9730,15700000.0,1495.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9731,15700000.0,1495.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9732,12900000.0,1208.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9733,10500000.0,1208.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9734,12900000.0,1208.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9735,12900000.0,1208.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9736,12900000.0,1208.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9737,12600000.0,1475.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9738,15500000.0,1475.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9739,10000000.0,1320.0,3,3,"Sector 7, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9740,4532000.0,1133.0,3,3,"Section 2, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9741,14600000.0,1375.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Under Construction
9742,12000000.0,1900.0,5,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9743,12800000.0,1500.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9744,12800000.0,1500.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9745,14600000.0,1375.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9746,14600000.0,1375.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9747,14600000.0,1375.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9748,15200000.0,1443.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9749,15200000.0,1443.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9750,15200000.0,1443.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9751,15200000.0,1443.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9752,12900000.0,1207.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9753,12900000.0,1207.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9754,12900000.0,1207.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9755,12900000.0,1207.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9756,10500000.0,1207.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9757,13899999.999999998,1305.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9758,11200000.000000002,1305.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9759,13899999.999999998,1305.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9760,8000000.0,1440.0,4,4,"South Baridhara Residential Area,D. I. T. Project, Badda, Dhaka",Badda,For Sale,Apartment,Ready
9761,6600000.0,1220.0,3,3,"Rupnagar R/A, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9762,8250000.0,1500.0,4,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9763,3500000.0,800.0,2,2,"Block H, Eastern Housing, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9764,7500000.0,921.0,2,3,"Taltola, Agargaon, Dhaka",Agargaon,For Sale,Apartment,Ready
9765,7000000.0,690.0,2,2,"Taltola, Agargaon, Dhaka",Agargaon,For Sale,Apartment,Ready
9766,6300000.0,1050.0,2,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9767,12000000.0,1725.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9768,7000000.0,1365.0,3,3,"Block A, Section 10, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9769,3600000.0,900.0,2,3,"Block K, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Ready
9770,8250000.0,1500.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9771,9000000.0,1600.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9772,8250000.0,1500.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9773,11700000.0,2130.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9774,4200000.0,1200.0,2,3,"Faydabad, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9775,4500000.0,885.0,2,2,"Goaltek, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9776,11100000.000000002,1750.0,3,3,"Shahjadpur, Badda, Dhaka",Badda,For Sale,Apartment,Ready
9777,3400000.0,850.0,2,3,"Block K, South Banasree Project, Banasree, Dhaka",Banasree,For Sale,Apartment,Ready
9778,9000000.0,1575.0,3,3,"Pallabi Extension, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9779,14000000.0,1500.0,3,3,"Sector 12, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9780,5200000.0,1300.0,3,3,"Mukti Polli, Khilbari Tek, Badda, Dhaka",Badda,For Sale,Apartment,Ready
9781,7400000.0,1850.0,3,4,"Ward 6, West Nurer Chala, Nurer Chala, Badda, Dhaka",Badda,For Sale,Apartment,Ready
9782,5200000.0,940.0,3,3,"Eastern Pallabi, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9783,6500000.0,1200.0,3,3,"Eastern Pallabi, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9784,7000000.0,1490.0,3,4,"Taltola, Agargaon, Dhaka",Agargaon,For Sale,Apartment,Ready
9785,13000000.0,1774.0,4,4,"Sector 5, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9786,13000000.0,1774.0,4,4,"Sector 5, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9787,13000000.0,1774.0,4,4,"Sector 5, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9788,9000000.0,1235.0,3,3,"Block E, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
9789,12500000.0,1550.0,4,3,"Sector 7, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9790,10800000.0,1750.0,3,3,"Shahjadpur, Badda, Dhaka",Badda,For Sale,Apartment,Ready
9791,11100000.000000002,1750.0,3,3,"Shahjadpur, Badda, Dhaka",Badda,For Sale,Apartment,Ready
9792,11100000.000000002,1750.0,3,3,"Shahjadpur, Badda, Dhaka",Badda,For Sale,Apartment,Ready
9793,11100000.000000002,1750.0,3,3,"Shahjadpur, Badda, Dhaka",Badda,For Sale,Apartment,Ready
9794,27900000.0,3400.0,5,5,"Sector 7, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9795,9000000.0,1235.0,3,3,"Block E, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
9796,4000000.0,600.0,1,1,"Khilkhet, Dhaka",Khilkhet,For Sale,Apartment,Ready
9797,11299999.999999998,1660.0,3,3,"Block F, Banasree, Dhaka",Banasree,For Sale,Apartment,Ready
9798,13600000.000000002,1700.0,3,3,"Sector 9, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9799,13600000.000000002,1700.0,3,3,"Sector 9, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9800,9000000.0,1675.0,3,3,"Sector 12, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9801,11500000.0,1450.0,4,3,"Sector 1, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9802,4200000.0,1200.0,2,3,"Faydabad, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9803,4060000.0,1160.0,2,3,"Faydabad, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9804,4200000.0,1200.0,2,3,"Faydabad, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9805,4200000.0,1200.0,2,3,"Faydabad, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9806,16000000.0,1550.0,3,3,"Badda, Dhaka",Badda,For Sale,Apartment,Ready
9807,12000000.0,1600.0,3,3,"Block D, Bashundhara R-A, Dhaka",Bashundhara R-A,For Sale,Apartment,Ready
9808,4500000.0,1200.0,2,3,"Faydabad, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9809,10000000.0,1250.0,3,3,"Sector 13, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9810,11000000.0,1513.0,3,3,"Sector 13, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9811,2500000.0,650.0,2,2,"Block E, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9812,5747000.0,1277.0,3,3,"Goaltek, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9813,5265000.0,1170.0,3,3,"Goaltek, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9814,3990000.0,950.0,2,2,"Goaltek, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9815,3360000.0,800.0,2,2,"Goaltek, Dakshin Khan, Dhaka",Dakshin Khan,For Sale,Apartment,Ready
9816,7000000.0,1600.0,4,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9817,12000000.0,1725.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9818,4400000.0,1100.0,3,3,"Bot Tola, Khilkhet, Dhaka",Khilkhet,For Sale,Apartment,Ready
9819,12000000.0,1650.0,3,3,"Sector 11, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9820,15000000.0,1375.0,3,3,"Kalabagan, Dhaka",Kalabagan,For Sale,Apartment,Ready
9821,3000000.0,675.0,2,2,"Block C, Section 6, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9822,13000000.0,2100.0,5,4,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9823,5000000.0,1140.0,2,3,"Eastern Pallabi, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9824,7650000.0,1275.0,3,3,"Section 6, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9825,5500000.0,930.0,2,2,"Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9826,8000000.0,1350.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9827,8000000.0,1350.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9828,8000000.0,1350.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9829,8000000.0,1350.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9830,22000000.0,2200.0,4,4,"Sector 4, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9831,53900000.0,2994.0,4,4,"Banani, Dhaka",Banani,For Sale,Apartment,Ready
9832,16500000.0,2350.0,4,4,"Turag, Dhaka",Turag,For Sale,Apartment,Ready
9833,5300000.0,1140.0,3,3,"Block C, Arambag Residential Area, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9834,4250000.0,850.0,2,2,"South Bishil, Section 1, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9835,4250000.0,850.0,2,2,"South Bishil, Section 1, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9836,7000000.0,1120.0,3,3,"Block E, Section 6, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9837,3000000.0,875.0,2,2,"South Bishil, Section 1, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9838,9540000.0,1800.0,3,3,"Kallyanpur, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9839,13500000.0,1800.0,3,3,"Sector 13, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9840,7200000.0,1200.0,3,3,"Baitul Aman Housing Society, Adabor, Dhaka",Adabor,For Sale,Apartment,Ready
9841,9700000.0,1280.0,3,3,"Sector 11, Uttara, Dhaka",Uttara,For Sale,Apartment,Under Construction
9842,9700000.0,1280.0,3,3,"Sector 11, Uttara, Dhaka",Uttara,For Sale,Apartment,Under Construction
9843,7750000.0,1250.0,3,3,"Avenue 2, Block A, Section 11, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9844,9700000.0,1280.0,3,3,"Sector 11, Uttara, Dhaka",Uttara,For Sale,Apartment,Under Construction
9845,2300000.0,650.0,2,2,"Block E, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9846,8242000.0,1298.0,3,3,"Block B, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9847,8242000.0,1298.0,3,3,"Block B, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9848,8242000.0,1298.0,3,3,"Block B, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9849,8242000.0,1298.0,3,3,"Block B, Section 12, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9850,3500000.0,772.0,2,2,"Block B, Section 11, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9851,10000000.0,900.0,3,3,"Sector 13, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9852,7500000.0,1545.0,4,4,"Block B, Section 11, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9853,5712000.0,1190.0,3,3,"South Manikdi, Manikdi, Cantonment, Dhaka",Cantonment,For Sale,Apartment,Ready
9854,5712000.0,1190.0,3,3,"South Manikdi, Manikdi, Cantonment, Dhaka",Cantonment,For Sale,Apartment,Ready
9855,4800000.0,1100.0,3,3,"Eastern Pallabi, Pallabi, Mirpur, Dhaka",Mirpur,For Sale,Apartment,Ready
9856,16000000.0,2200.0,4,3,"Sector 7, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9857,18000000.0,3038.0,6,4,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9858,10000000.0,1500.0,3,3,"Sector 10, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
9859,9500000.0,1530.0,3,3,"Sector 11, Uttara, Dhaka",Uttara,For Sale,Apartment,Ready
